"customer_id,age,gender,city,email"
"C020769,30,Male,Lisbon,user20769@example.com"
"C020770,59,Other,Lisbon,user20770@example.com"
"C020771,47,Male,Porto,user20771@example.com"
"C020772,30,Other,Lisbon,user20772@example.com"
"C020773,42,Other,Coimbra,user20773@example.com"
"C020774,34,Male,Coimbra,user20774@example.com"
"C020775,52,Female,Faro,user20775@example.com"
"C020776,53,Other,Porto,user20776@example.com"
"C020777,47,Female,Lisbon,user20777@example.com"
"C020778,40,Male,Faro,user20778@example.com"
"C020779,47,Male,Porto,Unknown"
"C020780,54,Male,Porto,user20780@example.com"
"C020781,55,Female,Lisbon,user20781@example.com"
"C020782,36,Other,Braga,user20782@example.com"
"C020783,56,Female,Braga,user20783@example.com"
"C020784,50,Male,Braga,user20784@example.com"
"C020785,37,Male,Lisbon,user20785@example.com"
"C020786,52,Male,Coimbra,user20786@example.com"
"C020787,26,Male,Lisbon,user20787@example.com"
"C020788,59,Other,Braga,user20788@example.com"
"C020789,63,Male,Coimbra,user20789@example.com"
"C020790,29,Female,Porto,user20790@example.com"
"C020791,61,Male,Coimbra,user20791@example.com"
"C020792,69,Other,Faro,user20792@example.com"
"C020793,51,Female,Faro,user20793@example.com"
"C020794,21,Male,Faro,user20794@example.com"
"C020795,35,Other,Faro,user20795@example.com"
"C020796,54,Female,Faro,user20796@example.com"
"C020797,33,Female,Braga,user20797@example.com"
"C020798,48,Other,Lisbon,user20798@example.com"
"C020799,69,Female,Coimbra,user20799@example.com"
"C020800,41,Male,Lisbon,user20800@example.com"
"C020801,23,Female,Faro,user20801@example.com"
"C020802,54,Male,Faro,user20802@example.com"
"C020803,57,Other,Coimbra,user20803@example.com"
"C020804,39,Female,Faro,user20804@example.com"
"C020805,63,Other,Porto,user20805@example.com"
"C020806,54,Female,Porto,user20806@example.com"
"C020807,31,Female,Coimbra,user20807@example.com"
"C020808,56,Female,Coimbra,user20808@example.com"
"C020809,43,Female,Lisbon,user20809@example.com"
"C020810,35,Female,Porto,user20810@example.com"
"C020811,21,Female,Porto,user20811@example.com"
"C020812,42,Male,Porto,user20812@example.com"
"C020813,57,Male,Lisbon,user20813@example.com"
"C020814,50,Other,Braga,user20814@example.com"
"C020815,44,Other,Lisbon,user20815@example.com"
"C020816,19,Female,Braga,user20816@example.com"
"C020817,34,Other,Braga,user20817@example.com"
"C020818,30,Male,Faro,user20818@example.com"
"C020819,64,Female,Porto,user20819@example.com"
"C020820,45,Female,Braga,user20820@example.com"
"C020821,63,Male,Braga,user20821@example.com"
"C020822,51,Female,Coimbra,user20822@example.com"
"C020823,28,Other,Faro,user20823@example.com"
"C020824,69,Other,Porto,user20824@example.com"
"C020825,28,Female,Lisbon,user20825@example.com"
"C020826,28,Other,Faro,user20826@example.com"
"C020827,31,Female,Faro,user20827@example.com"
"C020828,23,Male,Coimbra,user20828@example.com"
"C020829,63,Female,Faro,user20829@example.com"
"C020830,42,Female,Porto,user20830@example.com"
"C020831,64,Male,Braga,user20831@example.com"
"C020832,34,Female,Porto,user20832@example.com"
"C020833,17,Other,Coimbra,user20833@example.com"
"C020834,48,Male,Porto,user20834@example.com"
"C020835,41,Female,Lisbon,user20835@example.com"
"C020836,26,Male,Braga,user20836@example.com"
"C020837,38,Female,Faro,user20837@example.com"
"C020838,33,Other,Lisbon,user20838@example.com"
"C020839,56,Other,Braga,user20839@example.com"
"C020840,63,Other,Porto,user20840@example.com"
"C020841,66,Female,Porto,user20841@example.com"
"C020842,22,Female,Lisbon,user20842@example.com"
"C020843,20,Female,Porto,user20843@example.com"
"C020844,31,Female,Porto,user20844@example.com"
"C020845,23,Female,Faro,user20845@example.com"
"C020846,51,Other,Porto,user20846@example.com"
"C020847,65,Male,Lisbon,user20847@example.com"
"C020848,40,Male,Faro,user20848@example.com"
"C020849,53,Female,Lisbon,user20849@example.com"
"C020850,53,Female,Faro,user20850@example.com"
"C020851,69,Other,Porto,user20851@example.com"
"C020852,25,Other,Porto,user20852@example.com"
"C020853,61,Other,Faro,user20853@example.com"
"C020854,65,Other,Porto,user20854@example.com"
"C020855,43,Male,Porto,user20855@example.com"
"C020856,48,Other,Faro,user20856@example.com"
"C020857,18,Male,Faro,Unknown"
"C020858,34,Male,Coimbra,user20858@example.com"
"C020859,52,Female,Faro,user20859@example.com"
"C020860,26,Other,Lisbon,user20860@example.com"
"C020861,44,Female,Faro,user20861@example.com"
"C020862,46,Female,Porto,user20862@example.com"
"C020863,19,Female,Coimbra,Unknown"
"C020864,64,Female,Porto,user20864@example.com"
"C020865,47,Male,Coimbra,user20865@example.com"
"C020866,19,Male,Lisbon,user20866@example.com"
"C020867,28,Other,Faro,user20867@example.com"
"C020868,23,Male,Lisbon,user20868@example.com"
"C020869,68,Female,Porto,user20869@example.com"
"C020870,38,Other,Braga,user20870@example.com"
"C020871,22,Female,Faro,user20871@example.com"
"C020872,64,Other,Lisbon,user20872@example.com"
"C020873,60,Female,Faro,user20873@example.com"
"C020874,17,Male,Braga,user20874@example.com"
"C020875,35,Male,Faro,user20875@example.com"
"C020876,68,Male,Porto,user20876@example.com"
"C020877,30,Female,Lisbon,user20877@example.com"
"C020878,46,Male,Coimbra,user20878@example.com"
"C020879,27,Female,Faro,user20879@example.com"
"C020880,39,Female,Porto,user20880@example.com"
"C020881,16,Female,Lisbon,user20881@example.com"
"C020882,26,Male,Faro,user20882@example.com"
"C020883,30,Male,Faro,user20883@example.com"
"C020884,46,Other,Lisbon,user20884@example.com"
"C020885,37,Other,Faro,user20885@example.com"
"C020886,39,Male,Faro,user20886@example.com"
"C020887,47,Other,Porto,Unknown"
"C020888,53,Male,Porto,user20888@example.com"
"C020889,57,Female,Porto,user20889@example.com"
"C020890,59,Female,Braga,user20890@example.com"
"C020891,16,Female,Braga,user20891@example.com"
"C020892,16,Male,Faro,user20892@example.com"
"C020893,55,Female,Braga,user20893@example.com"
"C020894,20,Other,Faro,user20894@example.com"
"C020895,23,Female,Porto,user20895@example.com"
"C020896,25,Other,Lisbon,user20896@example.com"
"C020897,56,Male,Porto,user20897@example.com"
"C020898,38,Male,Faro,user20898@example.com"
"C020899,60,Female,Faro,user20899@example.com"
"C020900,31,Female,Lisbon,user20900@example.com"
"C020901,49,Other,Lisbon,user20901@example.com"
"C020902,25,Other,Porto,user20902@example.com"
"C020903,29,Female,Braga,user20903@example.com"
"C020904,69,Other,Faro,user20904@example.com"
"C020905,22,Other,Braga,user20905@example.com"
"C020906,18,Male,Porto,user20906@example.com"
"C020907,56,Other,Coimbra,user20907@example.com"
"C020908,19,Female,Lisbon,user20908@example.com"
"C020909,38,Female,Braga,user20909@example.com"
"C020910,23,Female,Faro,user20910@example.com"
"C020911,31,Male,Lisbon,user20911@example.com"
"C020912,55,Female,Faro,user20912@example.com"
"C020913,39,Other,Braga,user20913@example.com"
"C020914,36,Male,Coimbra,user20914@example.com"
"C020915,33,Male,Lisbon,user20915@example.com"
"C020916,33,Other,Lisbon,user20916@example.com"
"C020917,46,Male,Braga,Unknown"
"C020918,53,Female,Lisbon,user20918@example.com"
"C020919,32,Male,Lisbon,user20919@example.com"
"C020920,48,Female,Faro,user20920@example.com"
"C020921,53,Female,Lisbon,user20921@example.com"
"C020922,25,Male,Braga,user20922@example.com"
"C020923,20,Female,Lisbon,user20923@example.com"
"C020924,64,Female,Faro,Unknown"
"C020925,52,Female,Coimbra,user20925@example.com"
"C020926,38,Female,Coimbra,user20926@example.com"
"C020927,34,Female,Porto,user20927@example.com"
"C020928,45,Other,Porto,user20928@example.com"
"C020929,18,Female,Porto,user20929@example.com"
"C020930,22,Male,Faro,user20930@example.com"
"C020931,69,Other,Coimbra,user20931@example.com"
"C020932,54,Female,Porto,user20932@example.com"
"C020933,36,Female,Coimbra,user20933@example.com"
"C020934,54,Male,Porto,user20934@example.com"
"C020935,52,Female,Porto,user20935@example.com"
"C020936,59,Other,Coimbra,user20936@example.com"
"C020937,26,Male,Coimbra,user20937@example.com"
"C020938,28,Other,Lisbon,user20938@example.com"
"C020939,69,Female,Faro,user20939@example.com"
"C020940,61,Female,Lisbon,user20940@example.com"
"C020941,52,Female,Lisbon,user20941@example.com"
"C020942,47,Male,Lisbon,user20942@example.com"
"C020943,37,Female,Braga,user20943@example.com"
"C020944,29,Male,Faro,user20944@example.com"
"C020945,24,Female,Coimbra,user20945@example.com"
"C020946,62,Male,Coimbra,user20946@example.com"
"C020947,59,Female,Porto,user20947@example.com"
"C020948,40,Male,Lisbon,user20948@example.com"
"C020949,34,Other,Coimbra,user20949@example.com"
"C020950,60,Other,Lisbon,user20950@example.com"
"C020951,24,Other,Faro,user20951@example.com"
"C020952,19,Male,Faro,user20952@example.com"
"C020953,51,Male,Porto,user20953@example.com"
"C020954,56,Other,Lisbon,user20954@example.com"
"C020955,43,Male,Coimbra,user20955@example.com"
"C020956,69,Male,Lisbon,user20956@example.com"
"C020957,34,Male,Porto,user20957@example.com"
"C020958,21,Female,Faro,user20958@example.com"
"C020959,26,Female,Braga,user20959@example.com"
"C020960,63,Female,Coimbra,user20960@example.com"
"C020961,46,Male,Coimbra,user20961@example.com"
"C020962,63,Female,Coimbra,user20962@example.com"
"C020963,36,Male,Porto,user20963@example.com"
"C020964,23,Female,Porto,user20964@example.com"
"C020965,17,Male,Faro,Unknown"
"C020966,38,Male,Coimbra,user20966@example.com"
"C020967,35,Other,Coimbra,user20967@example.com"
"C020968,64,Other,Braga,user20968@example.com"
"C020969,61,Male,Coimbra,user20969@example.com"
"C020970,22,Male,Porto,user20970@example.com"
"C020971,47,Female,Braga,user20971@example.com"
"C020972,43,Other,Braga,user20972@example.com"
"C020973,32,Female,Braga,user20973@example.com"
"C020974,59,Other,Braga,user20974@example.com"
"C020975,49,Male,Faro,user20975@example.com"
"C020976,18,Male,Lisbon,user20976@example.com"
"C020977,20,Male,Porto,user20977@example.com"
"C020978,64,Female,Lisbon,user20978@example.com"
"C020979,32,Male,Faro,user20979@example.com"
"C020980,58,Female,Braga,user20980@example.com"
"C020981,54,Female,Porto,user20981@example.com"
"C020982,42,Female,Coimbra,user20982@example.com"
"C020983,31,Male,Porto,user20983@example.com"
"C020984,37,Male,Braga,user20984@example.com"
"C020985,58,Male,Faro,user20985@example.com"
"C020986,44,Other,Braga,user20986@example.com"
"C020987,58,Female,Lisbon,user20987@example.com"
"C020988,65,Male,Lisbon,user20988@example.com"
"C020989,66,Male,Lisbon,user20989@example.com"
"C020990,36,Male,Braga,user20990@example.com"
"C020991,17,Other,Braga,user20991@example.com"
"C020992,54,Male,Braga,user20992@example.com"
"C020993,51,Other,Coimbra,user20993@example.com"
"C020994,43,Female,Faro,user20994@example.com"
"C020995,33,Male,Faro,user20995@example.com"
"C020996,34,Other,Coimbra,user20996@example.com"
"C020997,36,Female,Coimbra,user20997@example.com"
"C020998,36,Female,Braga,user20998@example.com"
"C020999,68,Other,Coimbra,user20999@example.com"
"C021000,53,Other,Coimbra,user21000@example.com"
"C021001,16,Female,Lisbon,user21001@example.com"
"C021002,65,Female,Faro,user21002@example.com"
"C021003,20,Female,Braga,user21003@example.com"
"C021004,64,???,Coimbra,user21004@example.com"
"C021005,48,Female,Braga,user21005@example.com"
"C021006,16,Other,Lisbon,user21006@example.com"
"C021007,44,Male,Faro,user21007@example.com"
"C021008,47,Other,Braga,user21008@example.com"
"C021009,64,Male,Braga,user21009@example.com"
"C021010,19,Female,Coimbra,user21010@example.com"
"C021011,33,Male,Lisbon,user21011@example.com"
"C021012,62,Other,Lisbon,user21012@example.com"
"C021013,34,Female,Lisbon,user21013@example.com"
"C021014,24,Male,Braga,user21014@example.com"
"C021015,65,Other,Braga,user21015@example.com"
"C021016,46,Other,Porto,user21016@example.com"
"C021017,54,Other,Braga,user21017@example.com"
"C021018,35,Other,Faro,user21018@example.com"
"C021019,57,Female,Lisbon,user21019@example.com"
"C021020,16,Male,Braga,user21020@example.com"
"C021021,57,Male,Braga,user21021@example.com"
"C021022,34,Female,Coimbra,user21022@example.com"
"C021023,67,Female,Braga,user21023@example.com"
"C021024,29,Female,Braga,user21024@example.com"
"C021025,35,Other,Lisbon,user21025@example.com"
"C021026,48,Other,Coimbra,user21026@example.com"
"C021027,35,Other,Braga,user21027@example.com"
"C021028,59,Other,Braga,user21028@example.com"
"C021029,20,Other,Lisbon,user21029@example.com"
"C021030,66,???,Coimbra,user21030@example.com"
"C021031,67,Male,Coimbra,user21031@example.com"
"C021032,27,Female,Coimbra,user21032@example.com"
"C021033,29,Other,Braga,user21033@example.com"
"C021034,42,Other,Lisbon,user21034@example.com"
"C021035,47,Male,Coimbra,user21035@example.com"
"C021036,61,Female,Lisbon,user21036@example.com"
"C021037,38,Other,Faro,user21037@example.com"
"C021038,57,Female,Braga,user21038@example.com"
"C021039,45,Female,Lisbon,user21039@example.com"
"C021040,66,Male,Lisbon,user21040@example.com"
"C021041,55,Other,Braga,user21041@example.com"
"C021042,29,Male,Faro,user21042@example.com"
"C021043,58,Other,Coimbra,user21043@example.com"
"C021044,38,Female,Faro,user21044@example.com"
"C021045,16,Female,Braga,user21045@example.com"
"C021046,21,Female,Lisbon,user21046@example.com"
"C021047,65,Female,Faro,user21047@example.com"
"C021048,64,Other,Coimbra,user21048@example.com"
"C021049,50,Female,Lisbon,user21049@example.com"
"C021050,46,Male,Braga,user21050@example.com"
"C021051,27,Other,Porto,user21051@example.com"
"C021052,69,Male,Porto,user21052@example.com"
"C021053,26,Female,Braga,user21053@example.com"
"C021054,26,Male,Porto,user21054@example.com"
"C021055,51,Male,Porto,user21055@example.com"
"C021056,44,Other,Porto,user21056@example.com"
"C021057,61,Other,Braga,user21057@example.com"
"C021058,16,Male,Faro,user21058@example.com"
"C021059,39,Female,Lisbon,user21059@example.com"
"C021060,61,Other,Lisbon,user21060@example.com"
"C021061,60,Female,Braga,user21061@example.com"
"C021062,52,Female,Faro,user21062@example.com"
"C021063,32,Other,Porto,user21063@example.com"
"C021064,19,Other,Braga,user21064@example.com"
"C021065,16,Female,Porto,user21065@example.com"
"C021066,69,Female,Coimbra,user21066@example.com"
"C021067,41,Other,Braga,user21067@example.com"
"C021068,33,Other,Coimbra,user21068@example.com"
"C021069,59,Male,Lisbon,user21069@example.com"
"C021070,17,Male,Coimbra,user21070@example.com"
"C021071,56,Male,Porto,user21071@example.com"
"C021072,21,Other,Braga,user21072@example.com"
"C021073,58,Male,Braga,user21073@example.com"
"C021074,45,Other,Lisbon,user21074@example.com"
"C021075,69,Female,Coimbra,user21075@example.com"
"C021076,17,Other,Braga,user21076@example.com"
"C021077,41,Female,Coimbra,user21077@example.com"
"C021078,31,Other,Porto,user21078@example.com"
"C021079,39,Female,Faro,user21079@example.com"
"C021080,61,Other,Faro,user21080@example.com"
"C021081,68,Other,Porto,user21081@example.com"
"C021082,63,Other,Lisbon,user21082@example.com"
"C021083,58,Other,Lisbon,user21083@example.com"
"C021084,28,Male,Porto,user21084@example.com"
"C021085,51,Male,Porto,user21085@example.com"
"C021086,59,Female,Faro,user21086@example.com"
"C021087,61,Other,Braga,user21087@example.com"
"C021088,36,Male,Lisbon,user21088@example.com"
"C021089,25,Other,Braga,user21089@example.com"
"C021090,53,Other,Coimbra,user21090@example.com"
"C021091,50,Other,Faro,user21091@example.com"
"C021092,64,Male,Lisbon,user21092@example.com"
"C021093,37,Other,Faro,user21093@example.com"
"C021094,60,Other,Coimbra,user21094@example.com"
"C021095,49,Male,Coimbra,user21095@example.com"
"C021096,26,Female,Coimbra,user21096@example.com"
"C021097,57,Female,Lisbon,user21097@example.com"
"C021098,67,Other,Lisbon,user21098@example.com"
"C021099,22,Female,Braga,user21099@example.com"
"C021100,56,Female,Faro,user21100@example.com"
"C021101,65,Female,Coimbra,user21101@example.com"
"C021102,53,Male,Faro,user21102@example.com"
"C021103,46,Other,Coimbra,user21103@example.com"
"C021104,50,Male,Faro,user21104@example.com"
"C021105,16,Male,Coimbra,user21105@example.com"
"C021106,24,Other,Faro,user21106@example.com"
"C021107,21,Female,Coimbra,user21107@example.com"
"C021108,44,Other,Lisbon,user21108@example.com"
"C021109,55,Other,Lisbon,user21109@example.com"
"C021110,44,Female,Coimbra,user21110@example.com"
"C021111,65,Other,Coimbra,user21111@example.com"
"C021112,25,Male,Braga,user21112@example.com"
"C021113,37,Other,Braga,user21113@example.com"
"C021114,44,Female,Lisbon,user21114@example.com"
"C021115,25,Other,Lisbon,user21115@example.com"
"C021116,67,Other,Braga,user21116@example.com"
"C021117,40,Male,Faro,user21117@example.com"
"C021118,65,Male,Porto,user21118@example.com"
"C021119,39,Male,Braga,user21119@example.com"
"C021120,38,Female,Coimbra,user21120@example.com"
"C021121,67,Other,Faro,user21121@example.com"
"C021122,20,Female,Braga,user21122@example.com"
"C021123,59,Female,Porto,user21123@example.com"
"C021124,55,Male,Lisbon,user21124@example.com"
"C021125,67,Male,Lisbon,user21125@example.com"
"C021126,42,Other,Braga,user21126@example.com"
"C021127,58,Female,Porto,user21127@example.com"
"C021128,58,Female,Porto,user21128@example.com"
"C021129,65,Male,Braga,user21129@example.com"
"C021130,38,Female,Porto,user21130@example.com"
"C021131,53,Other,Faro,user21131@example.com"
"C021132,17,Other,Porto,user21132@example.com"
"C021133,28,Other,Faro,user21133@example.com"
"C021134,42,Other,Faro,user21134@example.com"
"C021135,33,Female,Coimbra,user21135@example.com"
"C021136,23,Male,Porto,user21136@example.com"
"C021137,52,Other,Faro,user21137@example.com"
"C021138,22,Male,Coimbra,user21138@example.com"
"C021139,31,Male,Lisbon,user21139@example.com"
"C021140,33,Male,Porto,Unknown"
"C021141,31,Male,Braga,user21141@example.com"
"C021142,58,Other,Lisbon,user21142@example.com"
"C021143,66,Male,Braga,user21143@example.com"
"C021144,45,Male,Braga,user21144@example.com"
"C021145,29,Male,Faro,user21145@example.com"
"C021146,29,Male,Porto,user21146@example.com"
"C021147,31,Other,Lisbon,Unknown"
"C021148,52,Male,Lisbon,user21148@example.com"
"C021149,36,Female,Porto,user21149@example.com"
"C021150,23,Other,Faro,user21150@example.com"
"C021151,55,Other,Porto,user21151@example.com"
"C021152,45,???,Coimbra,user21152@example.com"
"C021153,20,Male,Lisbon,user21153@example.com"
"C021154,28,Male,Braga,user21154@example.com"
"C021155,19,Other,Coimbra,user21155@example.com"
"C021156,54,Male,Lisbon,user21156@example.com"
"C021157,21,Male,Coimbra,Unknown"
"C021158,62,Other,Coimbra,user21158@example.com"
"C021159,60,Male,Lisbon,user21159@example.com"
"C021160,43,Other,Porto,user21160@example.com"
"C021161,33,Other,Braga,user21161@example.com"
"C021162,46,Female,Lisbon,user21162@example.com"
"C021163,37,Other,Lisbon,user21163@example.com"
"C021164,42,Male,Lisbon,user21164@example.com"
"C021165,44,???,Coimbra,user21165@example.com"
"C021166,50,Male,Porto,user21166@example.com"
"C021167,50,Male,Braga,user21167@example.com"
"C021168,53,Female,Coimbra,user21168@example.com"
"C021169,65,Female,Braga,user21169@example.com"
"C021170,28,Other,Coimbra,user21170@example.com"
"C021171,29,Male,Lisbon,user21171@example.com"
"C021172,47,Male,Lisbon,user21172@example.com"
"C021173,31,Other,Braga,user21173@example.com"
"C021174,47,Other,Faro,user21174@example.com"
"C021175,21,Male,Braga,user21175@example.com"
"C021176,56,Female,Faro,user21176@example.com"
"C021177,63,Other,Coimbra,user21177@example.com"
"C021178,56,Other,Coimbra,user21178@example.com"
"C021179,60,Female,Faro,user21179@example.com"
"C021180,31,Other,Lisbon,user21180@example.com"
"C021181,23,Male,Porto,user21181@example.com"
"C021182,51,Male,Faro,user21182@example.com"
"C021183,37,Other,Braga,user21183@example.com"
"C021184,55,Female,Lisbon,user21184@example.com"
"C021185,36,Other,Faro,user21185@example.com"
"C021186,57,Other,Coimbra,user21186@example.com"
"C021187,29,Male,Porto,user21187@example.com"
"C021188,66,Female,Faro,user21188@example.com"
"C021189,25,Other,Braga,user21189@example.com"
"C021190,49,Female,Coimbra,user21190@example.com"
"C021191,28,Male,Porto,user21191@example.com"
"C021192,68,Other,Braga,user21192@example.com"
"C021193,46,Male,Porto,user21193@example.com"
"C021194,58,Male,Lisbon,user21194@example.com"
"C021195,54,Female,Braga,user21195@example.com"
"C021196,33,Male,Faro,user21196@example.com"
"C021197,48,Male,Lisbon,user21197@example.com"
"C021198,29,Other,Lisbon,user21198@example.com"
"C021199,52,Other,Braga,user21199@example.com"
"C021200,23,Other,Braga,user21200@example.com"
"C021201,30,Other,Coimbra,user21201@example.com"
"C021202,40,Female,Porto,user21202@example.com"
"C021203,61,Other,Lisbon,user21203@example.com"
"C021204,45,Male,Lisbon,user21204@example.com"
"C021205,53,Other,Porto,user21205@example.com"
"C021206,51,Male,Faro,user21206@example.com"
"C021207,54,Female,Coimbra,user21207@example.com"
"C021208,16,Male,Faro,user21208@example.com"
"C021209,59,Other,Lisbon,user21209@example.com"
"C021210,37,Female,Coimbra,user21210@example.com"
"C021211,29,Female,Braga,user21211@example.com"
"C021212,51,Female,Coimbra,user21212@example.com"
"C021213,31,Female,Braga,user21213@example.com"
"C021214,26,Male,Faro,user21214@example.com"
"C021215,57,Other,Coimbra,user21215@example.com"
"C021216,17,Male,Lisbon,user21216@example.com"
"C021217,16,Male,Porto,user21217@example.com"
"C021218,55,Male,Braga,user21218@example.com"
"C021219,36,Male,Faro,Unknown"
"C021220,61,Female,Lisbon,user21220@example.com"
"C021221,19,Other,Coimbra,user21221@example.com"
"C021222,41,Other,Lisbon,user21222@example.com"
"C021223,68,Male,Coimbra,user21223@example.com"
"C021224,60,Male,Porto,user21224@example.com"
"C021225,34,Female,Braga,user21225@example.com"
"C021226,56,Other,Porto,user21226@example.com"
"C021227,28,Male,Braga,user21227@example.com"
"C021228,67,Other,Lisbon,user21228@example.com"
"C021229,60,Male,Lisbon,user21229@example.com"
"C021230,39,Female,Faro,user21230@example.com"
"C021231,54,Male,Porto,user21231@example.com"
"C021232,31,Female,Coimbra,user21232@example.com"
"C021233,67,Female,Braga,user21233@example.com"
"C021234,22,Other,Faro,user21234@example.com"
"C021235,44,Female,Faro,user21235@example.com"
"C021236,60,Female,Faro,user21236@example.com"
"C021237,48,Female,Lisbon,user21237@example.com"
"C021238,53,Female,Porto,user21238@example.com"
"C021239,28,Male,Porto,user21239@example.com"
"C021240,30,Male,Braga,user21240@example.com"
"C021241,31,Other,Faro,user21241@example.com"
"C021242,63,Female,Porto,user21242@example.com"
"C021243,67,Male,Faro,user21243@example.com"
"C021244,64,Other,Coimbra,user21244@example.com"
"C021245,61,Female,Coimbra,user21245@example.com"
"C021246,67,Other,Faro,user21246@example.com"
"C021247,46,Female,Faro,user21247@example.com"
"C021248,29,Male,Coimbra,user21248@example.com"
"C021249,60,Female,Braga,user21249@example.com"
"C021250,24,Male,Lisbon,user21250@example.com"
"C021251,48,Other,Coimbra,user21251@example.com"
"C021252,50,Male,Faro,user21252@example.com"
"C021253,68,Other,Braga,user21253@example.com"
"C021254,32,Male,Coimbra,user21254@example.com"
"C021255,47,Female,Lisbon,user21255@example.com"
"C021256,40,Other,Braga,user21256@example.com"
"C021257,50,Female,Faro,user21257@example.com"
"C021258,42,Male,Braga,user21258@example.com"
"C021259,32,Male,Coimbra,user21259@example.com"
"C021260,21,Male,Porto,user21260@example.com"
"C021261,34,Other,Braga,user21261@example.com"
"C021262,50,Female,Lisbon,user21262@example.com"
"C021263,34,Female,Braga,user21263@example.com"
"C021264,39,Male,Coimbra,user21264@example.com"
"C021265,58,Male,Porto,user21265@example.com"
"C021266,61,Male,Porto,Unknown"
"C021267,45,Male,Faro,user21267@example.com"
"C021268,18,Female,Coimbra,user21268@example.com"
"C021269,19,Other,Braga,user21269@example.com"
"C021270,60,Other,Faro,user21270@example.com"
"C021271,19,Male,Porto,user21271@example.com"
"C021272,21,Female,Lisbon,user21272@example.com"
"C021273,62,Male,Porto,user21273@example.com"
"C021274,45,Other,Lisbon,user21274@example.com"
"C021275,42,Male,Faro,user21275@example.com"
"C021276,40,Female,Porto,user21276@example.com"
"C021277,54,Female,Lisbon,user21277@example.com"
"C021278,64,Male,Coimbra,user21278@example.com"
"C021279,65,Male,Faro,user21279@example.com"
"C021280,59,Female,Porto,user21280@example.com"
"C021281,39,Female,Porto,user21281@example.com"
"C021282,25,Male,Coimbra,user21282@example.com"
"C021283,54,Female,Lisbon,user21283@example.com"
"C021284,29,Other,Faro,user21284@example.com"
"C021285,67,Male,Porto,user21285@example.com"
"C021286,18,Male,Braga,user21286@example.com"
"C021287,22,Male,Faro,user21287@example.com"
"C021288,26,Other,Faro,Unknown"
"C021289,34,Male,Porto,user21289@example.com"
"C021290,59,Male,Faro,user21290@example.com"
"C021291,27,Other,Braga,user21291@example.com"
"C021292,37,Other,Lisbon,user21292@example.com"
"C021293,60,Female,Coimbra,user21293@example.com"
"C021294,65,Female,Porto,user21294@example.com"
"C021295,22,Female,Coimbra,user21295@example.com"
"C021296,22,Female,Lisbon,user21296@example.com"
"C021297,52,Female,Coimbra,user21297@example.com"
"C021298,34,Male,Faro,user21298@example.com"
"C021299,62,Male,Porto,Unknown"
"C021300,39,???,Lisbon,user21300@example.com"
"C021301,47,Other,Faro,user21301@example.com"
"C021302,55,Male,Faro,user21302@example.com"
"C021303,18,Male,Lisbon,user21303@example.com"
"C021304,26,Male,Braga,user21304@example.com"
"C021305,63,Male,Braga,user21305@example.com"
"C021306,22,Female,Faro,user21306@example.com"
"C021307,54,Female,Porto,user21307@example.com"
"C021308,65,Male,Porto,user21308@example.com"
"C021309,43,Female,Faro,user21309@example.com"
"C021310,17,Male,Coimbra,user21310@example.com"
"C021311,44,Female,Braga,user21311@example.com"
"C021312,27,Male,Faro,user21312@example.com"
"C021313,17,Other,Porto,user21313@example.com"
"C021314,28,Female,Porto,user21314@example.com"
"C021315,68,Other,Lisbon,user21315@example.com"
"C021316,57,Male,Porto,user21316@example.com"
"C021317,64,Female,Porto,user21317@example.com"
"C021318,43,Female,Braga,user21318@example.com"
"C021319,22,Female,Porto,user21319@example.com"
"C021320,42,Other,Porto,user21320@example.com"
"C021321,16,Male,Porto,user21321@example.com"
"C021322,43,Male,Lisbon,user21322@example.com"
"C021323,36,Female,Lisbon,user21323@example.com"
"C021324,69,Male,Porto,user21324@example.com"
"C021325,17,Male,Porto,user21325@example.com"
"C021326,66,Other,Lisbon,user21326@example.com"
"C021327,55,Male,Faro,user21327@example.com"
"C021328,61,Other,Porto,user21328@example.com"
"C021329,38,Female,Lisbon,user21329@example.com"
"C021330,33,Male,Faro,user21330@example.com"
"C021331,61,Male,Coimbra,user21331@example.com"
"C021332,69,Other,Lisbon,user21332@example.com"
"C021333,59,Other,Porto,user21333@example.com"
"C021334,56,Male,Braga,user21334@example.com"
"C021335,19,Female,Coimbra,user21335@example.com"
"C021336,22,Female,Lisbon,user21336@example.com"
"C021337,25,Male,Lisbon,user21337@example.com"
"C021338,66,Other,Coimbra,user21338@example.com"
"C021339,56,Male,Porto,user21339@example.com"
"C021340,61,Other,Faro,user21340@example.com"
"C021341,37,Other,Faro,user21341@example.com"
"C021342,32,Female,Coimbra,user21342@example.com"
"C021343,66,Male,Lisbon,user21343@example.com"
"C021344,21,Other,Lisbon,user21344@example.com"
"C021345,50,Male,Porto,user21345@example.com"
"C021346,51,Male,Braga,user21346@example.com"
"C021347,56,Female,Coimbra,user21347@example.com"
"C021348,61,Male,Braga,user21348@example.com"
"C021349,36,Other,Lisbon,user21349@example.com"
"C021350,50,Female,Lisbon,user21350@example.com"
"C021351,29,Male,Lisbon,user21351@example.com"
"C021352,44,Other,Faro,user21352@example.com"
"C021353,17,Female,Lisbon,user21353@example.com"
"C021354,43,Other,Coimbra,user21354@example.com"
"C021355,68,Other,Coimbra,user21355@example.com"
"C021356,46,Male,Lisbon,user21356@example.com"
"C021357,41,Female,Coimbra,user21357@example.com"
